unique_id,ds,SeasonalNaive
1101724,2017-08-02,0
1101724,2017-08-03,0
1101724,2017-08-04,1
1101724,2017-08-05,0
1101724,2017-08-06,0
1101724,2017-08-07,0
1101724,2017-08-08,0
1101724,2017-08-09,0
1101724,2017-08-10,0
1101724,2017-08-11,1
1101724,2017-08-12,0
1101724,2017-08-13,0
1101724,2017-08-14,0
1101724,2017-08-15,0
1102268,2017-08-02,18
1102268,2017-08-03,5
1102268,2017-08-04,7
1102268,2017-08-05,17
1102268,2017-08-06,22
1102268,2017-08-07,9
1102268,2017-08-08,13
1102268,2017-08-09,18
1102268,2017-08-10,5
1102268,2017-08-11,7
1102268,2017-08-12,17
1102268,2017-08-13,22
1102268,2017-08-14,9
1102268,2017-08-15,13
1102970,2017-08-02,2
1102970,2017-08-03,3
1102970,2017-08-04,3
1102970,2017-08-05,4
1102970,2017-08-06,2
1102970,2017-08-07,2
1102970,2017-08-08,4
1102970,2017-08-09,2
1102970,2017-08-10,3
1102970,2017-08-11,3
1102970,2017-08-12,4
1102970,2017-08-13,2
1102970,2017-08-14,2
1102970,2017-08-15,4
1102971,2017-08-02,7
1102971,2017-08-03,4
1102971,2017-08-04,7
1102971,2017-08-05,12
1102971,2017-08-06,6
1102971,2017-08-07,3
1102971,2017-08-08,13
1102971,2017-08-09,7
1102971,2017-08-10,4
1102971,2017-08-11,7
1102971,2017-08-12,12
1102971,2017-08-13,6
1102971,2017-08-14,3
1102971,2017-08-15,13
1102975,2017-08-02,2
1102975,2017-08-03,0
1102975,2017-08-04,6
1102975,2017-08-05,0
1102975,2017-08-06,0
1102975,2017-08-07,0
1102975,2017-08-08,0
1102975,2017-08-09,2
1102975,2017-08-10,0
1102975,2017-08-11,6
1102975,2017-08-12,0
1102975,2017-08-13,0
1102975,2017-08-14,0
1102975,2017-08-15,0
1102976,2017-08-02,6
1102976,2017-08-03,2
1102976,2017-08-04,3
1102976,2017-08-05,7
1102976,2017-08-06,3
1102976,2017-08-07,0
1102976,2017-08-08,12
1102976,2017-08-09,6
1102976,2017-08-10,2
1102976,2017-08-11,3
1102976,2017-08-12,7
1102976,2017-08-13,3
1102976,2017-08-14,0
1102976,2017-08-15,12
1104598,2017-08-02,9
1104598,2017-08-03,2
1104598,2017-08-04,5
1104598,2017-08-05,8
1104598,2017-08-06,24
1104598,2017-08-07,7
1104598,2017-08-08,18
1104598,2017-08-09,9
1104598,2017-08-10,2
1104598,2017-08-11,5
1104598,2017-08-12,8
1104598,2017-08-13,24
1104598,2017-08-14,7
1104598,2017-08-15,18
1104599,2017-08-02,7
1104599,2017-08-03,3
1104599,2017-08-04,14
1104599,2017-08-05,5
1104599,2017-08-06,18
1104599,2017-08-07,8
1104599,2017-08-08,7
1104599,2017-08-09,7
1104599,2017-08-10,3
1104599,2017-08-11,14
1104599,2017-08-12,5
1104599,2017-08-13,18
1104599,2017-08-14,8
1104599,2017-08-15,7
1104650,2017-08-02,0
1104650,2017-08-03,0
1104650,2017-08-04,0
1104650,2017-08-05,0
1104650,2017-08-06,0
1104650,2017-08-07,0
1104650,2017-08-08,0
1104650,2017-08-09,0
1104650,2017-08-10,0
1104650,2017-08-11,0
1104650,2017-08-12,0
1104650,2017-08-13,0
1104650,2017-08-14,0
1104650,2017-08-15,0
1104725,2017-08-02,1
1104725,2017-08-03,4
1104725,2017-08-04,1
1104725,2017-08-05,5
1104725,2017-08-06,6
1104725,2017-08-07,0
1104725,2017-08-08,4
1104725,2017-08-09,1
1104725,2017-08-10,4
1104725,2017-08-11,1
1104725,2017-08-12,5
1104725,2017-08-13,6
1104725,2017-08-14,0
1104725,2017-08-15,4
1105210,2017-08-02,0
1105210,2017-08-03,0
1105210,2017-08-04,0
1105210,2017-08-05,0
1105210,2017-08-06,0
1105210,2017-08-07,0
1105210,2017-08-08,0
1105210,2017-08-09,0
1105210,2017-08-10,0
1105210,2017-08-11,0
1105210,2017-08-12,0
1105210,2017-08-13,0
1105210,2017-08-14,0
1105210,2017-08-15,0
1105211,2017-08-02,0
1105211,2017-08-03,0
1105211,2017-08-04,0
1105211,2017-08-05,0
1105211,2017-08-06,0
1105211,2017-08-07,0
1105211,2017-08-08,0
1105211,2017-08-09,0
1105211,2017-08-10,0
1105211,2017-08-11,0
1105211,2017-08-12,0
1105211,2017-08-13,0
1105211,2017-08-14,0
1105211,2017-08-15,0
1105212,2017-08-02,49
1105212,2017-08-03,24
1105212,2017-08-04,51
1105212,2017-08-05,72
1105212,2017-08-06,89
1105212,2017-08-07,23
1105212,2017-08-08,34
1105212,2017-08-09,49
1105212,2017-08-10,24
1105212,2017-08-11,51
1105212,2017-08-12,72
1105212,2017-08-13,89
1105212,2017-08-14,23
1105212,2017-08-15,34
1105213,2017-08-02,0
1105213,2017-08-03,0
1105213,2017-08-04,0
1105213,2017-08-05,0
1105213,2017-08-06,0
1105213,2017-08-07,0
1105213,2017-08-08,0
1105213,2017-08-09,0
1105213,2017-08-10,0
1105213,2017-08-11,0
1105213,2017-08-12,0
1105213,2017-08-13,0
1105213,2017-08-14,0
1105213,2017-08-15,0
1105214,2017-08-02,1
1105214,2017-08-03,3
1105214,2017-08-04,5
1105214,2017-08-05,11
1105214,2017-08-06,10
1105214,2017-08-07,7
1105214,2017-08-08,3
1105214,2017-08-09,1
1105214,2017-08-10,3
1105214,2017-08-11,5
1105214,2017-08-12,11
1105214,2017-08-13,10
1105214,2017-08-14,7
1105214,2017-08-15,3
1105215,2017-08-02,1
1105215,2017-08-03,2
1105215,2017-08-04,5
1105215,2017-08-05,4
1105215,2017-08-06,5
1105215,2017-08-07,0
1105215,2017-08-08,4
1105215,2017-08-09,1
1105215,2017-08-10,2
1105215,2017-08-11,5
1105215,2017-08-12,4
1105215,2017-08-13,5
1105215,2017-08-14,0
1105215,2017-08-15,4
1105228,2017-08-02,0
1105228,2017-08-03,0
1105228,2017-08-04,0
1105228,2017-08-05,0
1105228,2017-08-06,0
1105228,2017-08-07,0
1105228,2017-08-08,0
1105228,2017-08-09,0
1105228,2017-08-10,0
1105228,2017-08-11,0
1105228,2017-08-12,0
1105228,2017-08-13,0
1105228,2017-08-14,0
1105228,2017-08-15,0
1105299,2017-08-02,16
1105299,2017-08-03,2
1105299,2017-08-04,10
1105299,2017-08-05,34
1105299,2017-08-06,19
1105299,2017-08-07,14
1105299,2017-08-08,30
1105299,2017-08-09,16
1105299,2017-08-10,2
1105299,2017-08-11,10
1105299,2017-08-12,34
1105299,2017-08-13,19
1105299,2017-08-14,14
1105299,2017-08-15,30
1105831,2017-08-02,4
1105831,2017-08-03,4
1105831,2017-08-04,17
1105831,2017-08-05,16
1105831,2017-08-06,18
1105831,2017-08-07,8
1105831,2017-08-08,14
1105831,2017-08-09,4
1105831,2017-08-10,4
1105831,2017-08-11,17
1105831,2017-08-12,16
1105831,2017-08-13,18
1105831,2017-08-14,8
1105831,2017-08-15,14
1109116,2017-08-02,102
1109116,2017-08-03,65
1109116,2017-08-04,117
1109116,2017-08-05,166
1109116,2017-08-06,231
1109116,2017-08-07,139
1109116,2017-08-08,111
1109116,2017-08-09,102
1109116,2017-08-10,65
1109116,2017-08-11,117
1109116,2017-08-12,166
1109116,2017-08-13,231
1109116,2017-08-14,139
1109116,2017-08-15,111
1109173,2017-08-02,0
1109173,2017-08-03,0
1109173,2017-08-04,0
1109173,2017-08-05,0
1109173,2017-08-06,0
1109173,2017-08-07,0
1109173,2017-08-08,0
1109173,2017-08-09,0
1109173,2017-08-10,0
1109173,2017-08-11,0
1109173,2017-08-12,0
1109173,2017-08-13,0
1109173,2017-08-14,0
1109173,2017-08-15,0
1109235,2017-08-02,0
1109235,2017-08-03,8.182
1109235,2017-08-04,0
1109235,2017-08-05,7.121
1109235,2017-08-06,0
1109235,2017-08-07,0
1109235,2017-08-08,0
1109235,2017-08-09,0
1109235,2017-08-10,8.182
1109235,2017-08-11,0
1109235,2017-08-12,7.121
1109235,2017-08-13,0
1109235,2017-08-14,0
1109235,2017-08-15,0
1109325,2017-08-02,12
1109325,2017-08-03,12
1109325,2017-08-04,13
1109325,2017-08-05,34
1109325,2017-08-06,33
1109325,2017-08-07,19
1109325,2017-08-08,12
1109325,2017-08-09,12
1109325,2017-08-10,12
1109325,2017-08-11,13
1109325,2017-08-12,34
1109325,2017-08-13,33
1109325,2017-08-14,19
1109325,2017-08-15,12
1109326,2017-08-02,4
1109326,2017-08-03,4
1109326,2017-08-04,30
1109326,2017-08-05,15
1109326,2017-08-06,15
1109326,2017-08-07,4
1109326,2017-08-08,19
1109326,2017-08-09,4
1109326,2017-08-10,4
1109326,2017-08-11,30
1109326,2017-08-12,15
1109326,2017-08-13,15
1109326,2017-08-14,4
1109326,2017-08-15,19
1109389,2017-08-02,16
1109389,2017-08-03,7
1109389,2017-08-04,20
1109389,2017-08-05,47
1109389,2017-08-06,41
1109389,2017-08-07,28
1109389,2017-08-08,41
1109389,2017-08-09,16
1109389,2017-08-10,7
1109389,2017-08-11,20
1109389,2017-08-12,47
1109389,2017-08-13,41
1109389,2017-08-14,28
1109389,2017-08-15,41
1109390,2017-08-02,7
1109390,2017-08-03,9
1109390,2017-08-04,6
1109390,2017-08-05,23
1109390,2017-08-06,17
1109390,2017-08-07,11
1109390,2017-08-08,23
1109390,2017-08-09,7
1109390,2017-08-10,9
1109390,2017-08-11,6
1109390,2017-08-12,23
1109390,2017-08-13,17
1109390,2017-08-14,11
1109390,2017-08-15,23
1109391,2017-08-02,10
1109391,2017-08-03,5
1109391,2017-08-04,16
1109391,2017-08-05,17
1109391,2017-08-06,17
1109391,2017-08-07,10
1109391,2017-08-08,9
1109391,2017-08-09,10
1109391,2017-08-10,5
1109391,2017-08-11,16
1109391,2017-08-12,17
1109391,2017-08-13,17
1109391,2017-08-14,10
1109391,2017-08-15,9
1110679,2017-08-02,5
1110679,2017-08-03,12
1110679,2017-08-04,28
1110679,2017-08-05,24
1110679,2017-08-06,28
1110679,2017-08-07,12
1110679,2017-08-08,24
1110679,2017-08-09,5
1110679,2017-08-10,12
1110679,2017-08-11,28
1110679,2017-08-12,24
1110679,2017-08-13,28
1110679,2017-08-14,12
1110679,2017-08-15,24
1111202,2017-08-02,5
1111202,2017-08-03,3
1111202,2017-08-04,9
1111202,2017-08-05,3
1111202,2017-08-06,5
1111202,2017-08-07,3
1111202,2017-08-08,5
1111202,2017-08-09,5
1111202,2017-08-10,3
1111202,2017-08-11,9
1111202,2017-08-12,3
1111202,2017-08-13,5
1111202,2017-08-14,3
1111202,2017-08-15,5
1112450,2017-08-02,0
1112450,2017-08-03,0
1112450,2017-08-04,0
1112450,2017-08-05,0
1112450,2017-08-06,0
1112450,2017-08-07,0
1112450,2017-08-08,0
1112450,2017-08-09,0
1112450,2017-08-10,0
1112450,2017-08-11,0
1112450,2017-08-12,0
1112450,2017-08-13,0
1112450,2017-08-14,0
1112450,2017-08-15,0
1112839,2017-08-02,10
1112839,2017-08-03,35
1112839,2017-08-04,7
1112839,2017-08-05,6
1112839,2017-08-06,12
1112839,2017-08-07,6
1112839,2017-08-08,10
1112839,2017-08-09,10
1112839,2017-08-10,35
1112839,2017-08-11,7
1112839,2017-08-12,6
1112839,2017-08-13,12
1112839,2017-08-14,6
1112839,2017-08-15,10
1113847,2017-08-02,2
1113847,2017-08-03,8
1113847,2017-08-04,8
1113847,2017-08-05,12
1113847,2017-08-06,14
1113847,2017-08-07,13
1113847,2017-08-08,17
1113847,2017-08-09,2
1113847,2017-08-10,8
1113847,2017-08-11,8
1113847,2017-08-12,12
1113847,2017-08-13,14
1113847,2017-08-14,13
1113847,2017-08-15,17
1113852,2017-08-02,22
1113852,2017-08-03,6
1113852,2017-08-04,9
1113852,2017-08-05,9
1113852,2017-08-06,14
1113852,2017-08-07,8
1113852,2017-08-08,11
1113852,2017-08-09,22
1113852,2017-08-10,6
1113852,2017-08-11,9
1113852,2017-08-12,9
1113852,2017-08-13,14
1113852,2017-08-14,8
1113852,2017-08-15,11
1114566,2017-08-02,2
1114566,2017-08-03,3
1114566,2017-08-04,2
1114566,2017-08-05,14
1114566,2017-08-06,13
1114566,2017-08-07,7
1114566,2017-08-08,8
1114566,2017-08-09,2
1114566,2017-08-10,3
1114566,2017-08-11,2
1114566,2017-08-12,14
1114566,2017-08-13,13
1114566,2017-08-14,7
1114566,2017-08-15,8
1114567,2017-08-02,0
1114567,2017-08-03,0
1114567,2017-08-04,0
1114567,2017-08-05,0
1114567,2017-08-06,0
1114567,2017-08-07,0
1114567,2017-08-08,0
1114567,2017-08-09,0
1114567,2017-08-10,0
1114567,2017-08-11,0
1114567,2017-08-12,0
1114567,2017-08-13,0
1114567,2017-08-14,0
1114567,2017-08-15,0
1114749,2017-08-02,0
1114749,2017-08-03,0
1114749,2017-08-04,0
1114749,2017-08-05,0
1114749,2017-08-06,0
1114749,2017-08-07,0
1114749,2017-08-08,0
1114749,2017-08-09,0
1114749,2017-08-10,0
1114749,2017-08-11,0
1114749,2017-08-12,0
1114749,2017-08-13,0
1114749,2017-08-14,0
1114749,2017-08-15,0
1114754,2017-08-02,0
1114754,2017-08-03,0
1114754,2017-08-04,0
1114754,2017-08-05,0
1114754,2017-08-06,0
1114754,2017-08-07,0
1114754,2017-08-08,0
1114754,2017-08-09,0
1114754,2017-08-10,0
1114754,2017-08-11,0
1114754,2017-08-12,0
1114754,2017-08-13,0
1114754,2017-08-14,0
1114754,2017-08-15,0
1114761,2017-08-02,11
1114761,2017-08-03,12
1114761,2017-08-04,16
1114761,2017-08-05,10
1114761,2017-08-06,21
1114761,2017-08-07,10
1114761,2017-08-08,7
1114761,2017-08-09,11
1114761,2017-08-10,12
1114761,2017-08-11,16
1114761,2017-08-12,10
1114761,2017-08-13,21
1114761,2017-08-14,10
1114761,2017-08-15,7
1114903,2017-08-02,0
1114903,2017-08-03,0
1114903,2017-08-04,5
1114903,2017-08-05,0
1114903,2017-08-06,3
1114903,2017-08-07,1
1114903,2017-08-08,5
1114903,2017-08-09,0
1114903,2017-08-10,0
1114903,2017-08-11,5
1114903,2017-08-12,0
1114903,2017-08-13,3
1114903,2017-08-14,1
1114903,2017-08-15,5
1114914,2017-08-02,2
1114914,2017-08-03,2
1114914,2017-08-04,4
1114914,2017-08-05,3
1114914,2017-08-06,4
1114914,2017-08-07,5
1114914,2017-08-08,3
1114914,2017-08-09,2
1114914,2017-08-10,2
1114914,2017-08-11,4
1114914,2017-08-12,3
1114914,2017-08-13,4
1114914,2017-08-14,5
1114914,2017-08-15,3
1114924,2017-08-02,0
1114924,2017-08-03,0
1114924,2017-08-04,0
1114924,2017-08-05,0
1114924,2017-08-06,12
1114924,2017-08-07,0
1114924,2017-08-08,0
1114924,2017-08-09,0
1114924,2017-08-10,0
1114924,2017-08-11,0
1114924,2017-08-12,0
1114924,2017-08-13,12
1114924,2017-08-14,0
1114924,2017-08-15,0
1116113,2017-08-02,0
1116113,2017-08-03,0
1116113,2017-08-04,0
1116113,2017-08-05,0
1116113,2017-08-06,0
1116113,2017-08-07,0
1116113,2017-08-08,0
1116113,2017-08-09,0
1116113,2017-08-10,0
1116113,2017-08-11,0
1116113,2017-08-12,0
1116113,2017-08-13,0
1116113,2017-08-14,0
1116113,2017-08-15,0
1116370,2017-08-02,5
1116370,2017-08-03,4
1116370,2017-08-04,7
1116370,2017-08-05,2
1116370,2017-08-06,15
1116370,2017-08-07,8
1116370,2017-08-08,6
1116370,2017-08-09,5
1116370,2017-08-10,4
1116370,2017-08-11,7
1116370,2017-08-12,2
1116370,2017-08-13,15
1116370,2017-08-14,8
1116370,2017-08-15,6
1117661,2017-08-02,0
1117661,2017-08-03,0
1117661,2017-08-04,0
1117661,2017-08-05,7
1117661,2017-08-06,5
1117661,2017-08-07,1
1117661,2017-08-08,5
1117661,2017-08-09,0
1117661,2017-08-10,0
1117661,2017-08-11,0
1117661,2017-08-12,7
1117661,2017-08-13,5
1117661,2017-08-14,1
1117661,2017-08-15,5
1117662,2017-08-02,0
1117662,2017-08-03,2
1117662,2017-08-04,0
1117662,2017-08-05,2
1117662,2017-08-06,2
1117662,2017-08-07,2
1117662,2017-08-08,1
1117662,2017-08-09,0
1117662,2017-08-10,2
1117662,2017-08-11,0
1117662,2017-08-12,2
1117662,2017-08-13,2
1117662,2017-08-14,2
1117662,2017-08-15,1
1117663,2017-08-02,2
1117663,2017-08-03,24
1117663,2017-08-04,11
1117663,2017-08-05,12
1117663,2017-08-06,16
1117663,2017-08-07,14
1117663,2017-08-08,14
1117663,2017-08-09,2
1117663,2017-08-10,24
1117663,2017-08-11,11
1117663,2017-08-12,12
1117663,2017-08-13,16
1117663,2017-08-14,14
1117663,2017-08-15,14
1118683,2017-08-02,0
1118683,2017-08-03,14
1118683,2017-08-04,0
1118683,2017-08-05,0
1118683,2017-08-06,0
1118683,2017-08-07,0
1118683,2017-08-08,1
1118683,2017-08-09,0
1118683,2017-08-10,14
1118683,2017-08-11,0
1118683,2017-08-12,0
1118683,2017-08-13,0
1118683,2017-08-14,0
1118683,2017-08-15,1
1118691,2017-08-02,1
1118691,2017-08-03,0
1118691,2017-08-04,0
1118691,2017-08-05,5
1118691,2017-08-06,2
1118691,2017-08-07,4
1118691,2017-08-08,1
1118691,2017-08-09,1
1118691,2017-08-10,0
1118691,2017-08-11,0
1118691,2017-08-12,5
1118691,2017-08-13,2
1118691,2017-08-14,4
1118691,2017-08-15,1
1118775,2017-08-02,3
1118775,2017-08-03,13
1118775,2017-08-04,2
1118775,2017-08-05,9
1118775,2017-08-06,6
1118775,2017-08-07,2
1118775,2017-08-08,2
1118775,2017-08-09,3
1118775,2017-08-10,13
1118775,2017-08-11,2
1118775,2017-08-12,9
1118775,2017-08-13,6
1118775,2017-08-14,2
1118775,2017-08-15,2
1119216,2017-08-02,4
1119216,2017-08-03,2
1119216,2017-08-04,5
1119216,2017-08-05,9
1119216,2017-08-06,10
1119216,2017-08-07,5
1119216,2017-08-08,4
1119216,2017-08-09,4
1119216,2017-08-10,2
1119216,2017-08-11,5
1119216,2017-08-12,9
1119216,2017-08-13,10
1119216,2017-08-14,5
1119216,2017-08-15,4
1119217,2017-08-02,3
1119217,2017-08-03,0
1119217,2017-08-04,1
1119217,2017-08-05,3
1119217,2017-08-06,1
1119217,2017-08-07,2
1119217,2017-08-08,3
1119217,2017-08-09,3
1119217,2017-08-10,0
1119217,2017-08-11,1
1119217,2017-08-12,3
1119217,2017-08-13,1
1119217,2017-08-14,2
1119217,2017-08-15,3
1121513,2017-08-02,0
1121513,2017-08-03,0
1121513,2017-08-04,4
1121513,2017-08-05,5
1121513,2017-08-06,4
1121513,2017-08-07,2
1121513,2017-08-08,1
1121513,2017-08-09,0
1121513,2017-08-10,0
1121513,2017-08-11,4
1121513,2017-08-12,5
1121513,2017-08-13,4
1121513,2017-08-14,2
1121513,2017-08-15,1
1121514,2017-08-02,2
1121514,2017-08-03,1
1121514,2017-08-04,0
1121514,2017-08-05,5
1121514,2017-08-06,5
1121514,2017-08-07,3
1121514,2017-08-08,5
1121514,2017-08-09,2
1121514,2017-08-10,1
1121514,2017-08-11,0
1121514,2017-08-12,5
1121514,2017-08-13,5
1121514,2017-08-14,3
1121514,2017-08-15,5
1121515,2017-08-02,3
1121515,2017-08-03,4
1121515,2017-08-04,3
1121515,2017-08-05,6
1121515,2017-08-06,2
1121515,2017-08-07,6
1121515,2017-08-08,7
1121515,2017-08-09,3
1121515,2017-08-10,4
1121515,2017-08-11,3
1121515,2017-08-12,6
1121515,2017-08-13,2
1121515,2017-08-14,6
1121515,2017-08-15,7
1121615,2017-08-02,7
1121615,2017-08-03,7
1121615,2017-08-04,7
1121615,2017-08-05,4
1121615,2017-08-06,9
1121615,2017-08-07,9
1121615,2017-08-08,10
1121615,2017-08-09,7
1121615,2017-08-10,7
1121615,2017-08-11,7
1121615,2017-08-12,4
1121615,2017-08-13,9
1121615,2017-08-14,9
1121615,2017-08-15,10
1121616,2017-08-02,22
1121616,2017-08-03,14
1121616,2017-08-04,26
1121616,2017-08-05,35
1121616,2017-08-06,54
1121616,2017-08-07,40
1121616,2017-08-08,32
1121616,2017-08-09,22
1121616,2017-08-10,14
1121616,2017-08-11,26
1121616,2017-08-12,35
1121616,2017-08-13,54
1121616,2017-08-14,40
1121616,2017-08-15,32
1123722,2017-08-02,0
1123722,2017-08-03,2
1123722,2017-08-04,0
1123722,2017-08-05,1
1123722,2017-08-06,2
1123722,2017-08-07,0
1123722,2017-08-08,3
1123722,2017-08-09,0
1123722,2017-08-10,2
1123722,2017-08-11,0
1123722,2017-08-12,1
1123722,2017-08-13,2
1123722,2017-08-14,0
1123722,2017-08-15,3
1124164,2017-08-02,0
1124164,2017-08-03,0
1124164,2017-08-04,0
1124164,2017-08-05,0
1124164,2017-08-06,0
1124164,2017-08-07,0
1124164,2017-08-08,0
1124164,2017-08-09,0
1124164,2017-08-10,0
1124164,2017-08-11,0
1124164,2017-08-12,0
1124164,2017-08-13,0
1124164,2017-08-14,0
1124164,2017-08-15,0
1124165,2017-08-02,0
1124165,2017-08-03,0
1124165,2017-08-04,0
1124165,2017-08-05,0
1124165,2017-08-06,0
1124165,2017-08-07,0
1124165,2017-08-08,0
1124165,2017-08-09,0
1124165,2017-08-10,0
1124165,2017-08-11,0
1124165,2017-08-12,0
1124165,2017-08-13,0
1124165,2017-08-14,0
1124165,2017-08-15,0
1124973,2017-08-02,5
1124973,2017-08-03,2
1124973,2017-08-04,4
1124973,2017-08-05,8
1124973,2017-08-06,3
1124973,2017-08-07,3
1124973,2017-08-08,3
1124973,2017-08-09,5
1124973,2017-08-10,2
1124973,2017-08-11,4
1124973,2017-08-12,8
1124973,2017-08-13,3
1124973,2017-08-14,3
1124973,2017-08-15,3
1127860,2017-08-02,3
1127860,2017-08-03,5
1127860,2017-08-04,11
1127860,2017-08-05,11
1127860,2017-08-06,14
1127860,2017-08-07,12
1127860,2017-08-08,14
1127860,2017-08-09,3
1127860,2017-08-10,5
1127860,2017-08-11,11
1127860,2017-08-12,11
1127860,2017-08-13,14
1127860,2017-08-14,12
1127860,2017-08-15,14
1127862,2017-08-02,3
1127862,2017-08-03,3
1127862,2017-08-04,4
1127862,2017-08-05,12
1127862,2017-08-06,13
1127862,2017-08-07,8
1127862,2017-08-08,4
1127862,2017-08-09,3
1127862,2017-08-10,3
1127862,2017-08-11,4
1127862,2017-08-12,12
1127862,2017-08-13,13
1127862,2017-08-14,8
1127862,2017-08-15,4
1132005,2017-08-02,1
1132005,2017-08-03,2
1132005,2017-08-04,5
1132005,2017-08-05,4
1132005,2017-08-06,0
1132005,2017-08-07,0
1132005,2017-08-08,0
1132005,2017-08-09,1
1132005,2017-08-10,2
1132005,2017-08-11,5
1132005,2017-08-12,4
1132005,2017-08-13,0
1132005,2017-08-14,0
1132005,2017-08-15,0
1133955,2017-08-02,0
1133955,2017-08-03,0
1133955,2017-08-04,0
1133955,2017-08-05,0
1133955,2017-08-06,0
1133955,2017-08-07,0
1133955,2017-08-08,0
1133955,2017-08-09,0
1133955,2017-08-10,0
1133955,2017-08-11,0
1133955,2017-08-12,0
1133955,2017-08-13,0
1133955,2017-08-14,0
1133955,2017-08-15,0
1134971,2017-08-02,5
1134971,2017-08-03,0
1134971,2017-08-04,0
1134971,2017-08-05,1
1134971,2017-08-06,0
1134971,2017-08-07,3
1134971,2017-08-08,1
1134971,2017-08-09,5
1134971,2017-08-10,0
1134971,2017-08-11,0
1134971,2017-08-12,1
1134971,2017-08-13,0
1134971,2017-08-14,3
1134971,2017-08-15,1
1135438,2017-08-02,0
1135438,2017-08-03,0
1135438,2017-08-04,1
1135438,2017-08-05,0
1135438,2017-08-06,1
1135438,2017-08-07,0
1135438,2017-08-08,1
1135438,2017-08-09,0
1135438,2017-08-10,0
1135438,2017-08-11,1
1135438,2017-08-12,0
1135438,2017-08-13,1
1135438,2017-08-14,0
1135438,2017-08-15,1
1136979,2017-08-02,11
1136979,2017-08-03,2
1136979,2017-08-04,0
1136979,2017-08-05,9
1136979,2017-08-06,3
1136979,2017-08-07,1
1136979,2017-08-08,9
1136979,2017-08-09,11
1136979,2017-08-10,2
1136979,2017-08-11,0
1136979,2017-08-12,9
1136979,2017-08-13,3
1136979,2017-08-14,1
1136979,2017-08-15,9
1137146,2017-08-02,33
1137146,2017-08-03,14
1137146,2017-08-04,32
1137146,2017-08-05,26
1137146,2017-08-06,33
1137146,2017-08-07,16
1137146,2017-08-08,23
1137146,2017-08-09,33
1137146,2017-08-10,14
1137146,2017-08-11,32
1137146,2017-08-12,26
1137146,2017-08-13,33
1137146,2017-08-14,16
1137146,2017-08-15,23
1138053,2017-08-02,7
1138053,2017-08-03,2
1138053,2017-08-04,8
1138053,2017-08-05,15
1138053,2017-08-06,13
1138053,2017-08-07,12
1138053,2017-08-08,12
1138053,2017-08-09,7
1138053,2017-08-10,2
1138053,2017-08-11,8
1138053,2017-08-12,15
1138053,2017-08-13,13
1138053,2017-08-14,12
1138053,2017-08-15,12
1141956,2017-08-02,2
1141956,2017-08-03,0
1141956,2017-08-04,0
1141956,2017-08-05,5
1141956,2017-08-06,1
1141956,2017-08-07,1
1141956,2017-08-08,3
1141956,2017-08-09,2
1141956,2017-08-10,0
1141956,2017-08-11,0
1141956,2017-08-12,5
1141956,2017-08-13,1
1141956,2017-08-14,1
1141956,2017-08-15,3
1143685,2017-08-02,5
1143685,2017-08-03,40
1143685,2017-08-04,16
1143685,2017-08-05,50
1143685,2017-08-06,22
1143685,2017-08-07,9
1143685,2017-08-08,8
1143685,2017-08-09,5
1143685,2017-08-10,40
1143685,2017-08-11,16
1143685,2017-08-12,50
1143685,2017-08-13,22
1143685,2017-08-14,9
1143685,2017-08-15,8
1143686,2017-08-02,2
1143686,2017-08-03,6
1143686,2017-08-04,5
1143686,2017-08-05,11
1143686,2017-08-06,10
1143686,2017-08-07,2
1143686,2017-08-08,4
1143686,2017-08-09,2
1143686,2017-08-10,6
1143686,2017-08-11,5
1143686,2017-08-12,11
1143686,2017-08-13,10
1143686,2017-08-14,2
1143686,2017-08-15,4
1143691,2017-08-02,0
1143691,2017-08-03,0
1143691,2017-08-04,0
1143691,2017-08-05,0
1143691,2017-08-06,0
1143691,2017-08-07,0
1143691,2017-08-08,0
1143691,2017-08-09,0
1143691,2017-08-10,0
1143691,2017-08-11,0
1143691,2017-08-12,0
1143691,2017-08-13,0
1143691,2017-08-14,0
1143691,2017-08-15,0
1145597,2017-08-02,0
1145597,2017-08-03,4
1145597,2017-08-04,1
1145597,2017-08-05,2
1145597,2017-08-06,6
1145597,2017-08-07,5
1145597,2017-08-08,0
1145597,2017-08-09,0
1145597,2017-08-10,4
1145597,2017-08-11,1
1145597,2017-08-12,2
1145597,2017-08-13,6
1145597,2017-08-14,5
1145597,2017-08-15,0
1146496,2017-08-02,89
1146496,2017-08-03,110
1146496,2017-08-04,166
1146496,2017-08-05,230
1146496,2017-08-06,80
1146496,2017-08-07,40
1146496,2017-08-08,86
1146496,2017-08-09,89
1146496,2017-08-10,110
1146496,2017-08-11,166
1146496,2017-08-12,230
1146496,2017-08-13,80
1146496,2017-08-14,40
1146496,2017-08-15,86
1146648,2017-08-02,9
1146648,2017-08-03,11
1146648,2017-08-04,14
1146648,2017-08-05,22
1146648,2017-08-06,19
1146648,2017-08-07,23
1146648,2017-08-08,18
1146648,2017-08-09,9
1146648,2017-08-10,11
1146648,2017-08-11,14
1146648,2017-08-12,22
1146648,2017-08-13,19
1146648,2017-08-14,23
1146648,2017-08-15,18
1146783,2017-08-02,3
1146783,2017-08-03,1
1146783,2017-08-04,4
1146783,2017-08-05,7
1146783,2017-08-06,11
1146783,2017-08-07,2
1146783,2017-08-08,11
1146783,2017-08-09,3
1146783,2017-08-10,1
1146783,2017-08-11,4
1146783,2017-08-12,7
